Trans id,Member id,Store id,Date
17-01-2020_21:06:58_26_1,26,1,2020-01-17
17-01-2020_18:12:41_69_2,69,2,2020-01-17
17-01-2020_14:11:40_17_3,17,3,2020-01-17
17-01-2020_13:21:11_78_2,78,2,2020-01-17
17-01-2020_17:04:11_36_3,36,3,2020-01-17
17-01-2020_04:54:09_46_3,46,3,2020-01-17
17-01-2020_16:08:10_30_1,30,1,2020-01-17
17-01-2020_23:53:09_52_1,52,1,2020-01-17
17-01-2020_07:56:45_71_2,71,2,2020-01-17
18-01-2020_13:27:37_45_2,45,2,2020-01-18
18-01-2020_08:05:01_48_3,48,3,2020-01-18
18-01-2020_14:15:57_8_1,8,1,2020-01-18
18-01-2020_13:03:47_67_1,67,1,2020-01-18
18-01-2020_11:29:13_65_1,65,1,2020-01-18
18-01-2020_20:36:27_57_1,57,1,2020-01-18
18-01-2020_18:23:12_73_1,73,1,2020-01-18
18-01-2020_06:12:34_96_1,96,1,2020-01-18
18-01-2020_01:24:30_100_1,100,1,2020-01-18
18-01-2020_23:24:05_41_1,41,1,2020-01-18
18-01-2020_09:14:04_46_3,46,3,2020-01-18
18-01-2020_03:14:16_71_1,71,1,2020-01-18
18-01-2020_20:04:21_45_2,45,2,2020-01-18
18-01-2020_14:11:08_40_2,40,2,2020-01-18
18-01-2020_17:10:08_88_2,88,2,2020-01-18
18-01-2020_08:03:46_69_2,69,2,2020-01-18
18-01-2020_20:14:51_97_1,97,1,2020-01-18
18-01-2020_13:56:28_77_1,77,1,2020-01-18
18-01-2020_16:37:28_38_1,38,1,2020-01-18
18-01-2020_20:02:08_52_2,52,2,2020-01-18
18-01-2020_15:15:22_39_1,39,1,2020-01-18
18-01-2020_20:06:56_70_2,70,2,2020-01-18
18-01-2020_19:51:43_37_2,37,2,2020-01-18
18-01-2020_01:44:34_60_2,60,2,2020-01-18
18-01-2020_10:13:15_31_3,31,3,2020-01-18
18-01-2020_10:25:33_100_2,100,2,2020-01-18
18-01-2020_23:27:18_68_3,68,3,2020-01-18
18-01-2020_20:15:23_11_2,11,2,2020-01-18
18-01-2020_08:49:52_15_2,15,2,2020-01-18
18-01-2020_04:59:03_39_2,39,2,2020-01-18
18-01-2020_04:36:50_36_3,36,3,2020-01-18
18-01-2020_21:29:26_20_3,20,3,2020-01-18
18-01-2020_01:12:07_96_3,96,3,2020-01-18
18-01-2020_20:09:55_78_1,78,1,2020-01-18
18-01-2020_11:18:52_56_2,56,2,2020-01-18
18-01-2020_04:51:26_3_3,3,3,2020-01-18
19-01-2020_14:53:50_89_2,89,2,2020-01-19
19-01-2020_18:05:43_97_2,97,2,2020-01-19
19-01-2020_21:29:33_37_2,37,2,2020-01-19
19-01-2020_14:38:39_79_1,79,1,2020-01-19
19-01-2020_18:32:36_42_1,42,1,2020-01-19
19-01-2020_14:14:53_95_2,95,2,2020-01-19
19-01-2020_21:25:15_54_1,54,1,2020-01-19
19-01-2020_19:38:42_61_2,61,2,2020-01-19
19-01-2020_10:54:25_28_3,28,3,2020-01-19
19-01-2020_09:42:57_44_2,44,2,2020-01-19
19-01-2020_07:58:48_28_3,28,3,2020-01-19
19-01-2020_03:44:42_39_3,39,3,2020-01-19
19-01-2020_06:42:19_31_2,31,2,2020-01-19
19-01-2020_07:21:31_82_2,82,2,2020-01-19
19-01-2020_03:55:46_25_1,25,1,2020-01-19
19-01-2020_14:35:08_79_3,79,3,2020-01-19
19-01-2020_02:15:33_14_2,14,2,2020-01-19
19-01-2020_04:42:15_76_3,76,3,2020-01-19
19-01-2020_11:09:18_100_2,100,2,2020-01-19
19-01-2020_11:57:26_55_1,55,1,2020-01-19
19-01-2020_09:40:05_97_2,97,2,2020-01-19
19-01-2020_22:25:57_63_2,63,2,2020-01-19
19-01-2020_01:06:08_64_3,64,3,2020-01-19
19-01-2020_23:38:51_25_3,25,3,2020-01-19
19-01-2020_13:47:15_68_1,68,1,2020-01-19
19-01-2020_01:15:50_8_1,8,1,2020-01-19
19-01-2020_08:30:17_46_2,46,2,2020-01-19
19-01-2020_01:49:46_87_3,87,3,2020-01-19
20-01-2020_16:01:56_56_3,56,3,2020-01-20
20-01-2020_18:32:12_79_2,79,2,2020-01-20
20-01-2020_19:46:53_85_3,85,3,2020-01-20
20-01-2020_22:03:33_78_2,78,2,2020-01-20
20-01-2020_22:40:18_69_3,69,3,2020-01-20
20-01-2020_11:26:30_81_1,81,1,2020-01-20
20-01-2020_12:46:56_49_3,49,3,2020-01-20
20-01-2020_03:51:43_79_2,79,2,2020-01-20
20-01-2020_20:40:51_97_1,97,1,2020-01-20
20-01-2020_12:38:21_69_2,69,2,2020-01-20
20-01-2020_13:49:24_90_1,90,1,2020-01-20
20-01-2020_19:20:16_73_3,73,3,2020-01-20
20-01-2020_14:08:11_67_3,67,3,2020-01-20
20-01-2020_20:55:01_81_2,81,2,2020-01-20
20-01-2020_15:53:56_62_2,62,2,2020-01-20
20-01-2020_18:03:16_50_2,50,2,2020-01-20
20-01-2020_17:05:25_77_1,77,1,2020-01-20
20-01-2020_17:47:23_93_1,93,1,2020-01-20
20-01-2020_14:56:56_3_2,3,2,2020-01-20
20-01-2020_15:57:34_53_3,53,3,2020-01-20
20-01-2020_23:18:01_62_3,62,3,2020-01-20
20-01-2020_13:34:30_59_1,59,1,2020-01-20
20-01-2020_10:05:08_13_1,13,1,2020-01-20
20-01-2020_01:49:41_79_1,79,1,2020-01-20
20-01-2020_18:01:52_72_3,72,3,2020-01-20
20-01-2020_16:32:57_13_2,13,2,2020-01-20
20-01-2020_17:09:28_46_2,46,2,2020-01-20
20-01-2020_08:23:52_76_3,76,3,2020-01-20
20-01-2020_21:09:05_68_2,68,2,2020-01-20
20-01-2020_23:59:51_67_2,67,2,2020-01-20
20-01-2020_18:57:19_40_2,40,2,2020-01-20
21-01-2020_02:08:53_16_2,16,2,2020-01-21
21-01-2020_17:59:02_71_2,71,2,2020-01-21
21-01-2020_09:08:13_66_2,66,2,2020-01-21
21-01-2020_02:35:03_58_2,58,2,2020-01-21
21-01-2020_05:48:45_95_2,95,2,2020-01-21
21-01-2020_14:19:54_47_2,47,2,2020-01-21
21-01-2020_19:19:15_86_3,86,3,2020-01-21
21-01-2020_11:45:42_60_3,60,3,2020-01-21
21-01-2020_12:49:05_62_2,62,2,2020-01-21
21-01-2020_18:11:02_82_1,82,1,2020-01-21
21-01-2020_17:19:23_4_3,4,3,2020-01-21
21-01-2020_08:20:01_60_3,60,3,2020-01-21
21-01-2020_19:29:26_24_3,24,3,2020-01-21
21-01-2020_19:41:23_38_3,38,3,2020-01-21
21-01-2020_10:04:45_80_1,80,1,2020-01-21
21-01-2020_14:02:36_65_1,65,1,2020-01-21
21-01-2020_21:38:06_68_1,68,1,2020-01-21
21-01-2020_06:46:27_51_2,51,2,2020-01-21
21-01-2020_15:05:03_25_1,25,1,2020-01-21
21-01-2020_20:27:02_95_2,95,2,2020-01-21
21-01-2020_16:26:36_57_3,57,3,2020-01-21
21-01-2020_12:22:12_81_1,81,1,2020-01-21
21-01-2020_14:02:19_28_3,28,3,2020-01-21
21-01-2020_04:27:58_51_3,51,3,2020-01-21
21-01-2020_01:04:12_9_1,9,1,2020-01-21
21-01-2020_23:32:45_68_2,68,2,2020-01-21
21-01-2020_09:12:50_66_3,66,3,2020-01-21
21-01-2020_09:50:18_22_2,22,2,2020-01-21
21-01-2020_21:37:49_21_3,21,3,2020-01-21
21-01-2020_14:43:43_67_1,67,1,2020-01-21
21-01-2020_20:09:27_74_1,74,1,2020-01-21
21-01-2020_11:15:13_74_2,74,2,2020-01-21
21-01-2020_12:33:34_39_1,39,1,2020-01-21
21-01-2020_04:36:48_85_3,85,3,2020-01-21
21-01-2020_21:12:42_61_2,61,2,2020-01-21
22-01-2020_07:33:24_46_1,46,1,2020-01-22
22-01-2020_18:23:45_59_1,59,1,2020-01-22
22-01-2020_10:47:22_80_2,80,2,2020-01-22
22-01-2020_22:53:57_18_3,18,3,2020-01-22
22-01-2020_07:27:50_46_3,46,3,2020-01-22
22-01-2020_13:15:50_74_3,74,3,2020-01-22
22-01-2020_21:51:57_88_2,88,2,2020-01-22
22-01-2020_15:24:07_5_3,5,3,2020-01-22
22-01-2020_12:59:41_73_3,73,3,2020-01-22
22-01-2020_23:25:47_61_2,61,2,2020-01-22
22-01-2020_06:28:15_42_2,42,2,2020-01-22
22-01-2020_09:11:02_2_3,2,3,2020-01-22
22-01-2020_14:02:46_56_2,56,2,2020-01-22
22-01-2020_17:50:39_4_3,4,3,2020-01-22
22-01-2020_03:14:34_53_2,53,2,2020-01-22
22-01-2020_14:40:34_45_3,45,3,2020-01-22
22-01-2020_09:31:25_72_2,72,2,2020-01-22
22-01-2020_12:45:14_68_3,68,3,2020-01-22
22-01-2020_20:28:07_32_1,32,1,2020-01-22
22-01-2020_12:31:49_98_3,98,3,2020-01-22
22-01-2020_10:49:17_28_2,28,2,2020-01-22
22-01-2020_01:08:04_94_3,94,3,2020-01-22
22-01-2020_07:13:47_2_2,2,2,2020-01-22
22-01-2020_01:32:46_64_1,64,1,2020-01-22
22-01-2020_04:12:27_84_3,84,3,2020-01-22
22-01-2020_01:47:18_25_1,25,1,2020-01-22
22-01-2020_13:10:37_73_3,73,3,2020-01-22
22-01-2020_13:02:03_19_3,19,3,2020-01-22
22-01-2020_19:53:40_47_1,47,1,2020-01-22
23-01-2020_07:38:17_19_1,19,1,2020-01-23
23-01-2020_21:11:35_37_3,37,3,2020-01-23
23-01-2020_05:22:13_27_2,27,2,2020-01-23
23-01-2020_09:50:30_83_3,83,3,2020-01-23
23-01-2020_14:31:11_61_3,61,3,2020-01-23
23-01-2020_16:40:20_55_2,55,2,2020-01-23
23-01-2020_03:50:36_3_1,3,1,2020-01-23
23-01-2020_23:54:20_24_1,24,1,2020-01-23
23-01-2020_10:30:24_26_1,26,1,2020-01-23
23-01-2020_22:32:51_26_2,26,2,2020-01-23
23-01-2020_11:54:36_14_2,14,2,2020-01-23
23-01-2020_18:33:32_22_2,22,2,2020-01-23
23-01-2020_22:42:10_35_2,35,2,2020-01-23
23-01-2020_18:27:58_59_3,59,3,2020-01-23
23-01-2020_03:49:14_32_1,32,1,2020-01-23
23-01-2020_19:58:57_27_2,27,2,2020-01-23
23-01-2020_04:15:25_12_2,12,2,2020-01-23
23-01-2020_03:32:02_44_1,44,1,2020-01-23
23-01-2020_09:45:31_96_3,96,3,2020-01-23
23-01-2020_06:55:22_83_1,83,1,2020-01-23
23-01-2020_21:53:20_38_3,38,3,2020-01-23
23-01-2020_08:20:43_90_3,90,3,2020-01-23
23-01-2020_15:56:30_54_1,54,1,2020-01-23
23-01-2020_20:55:04_86_3,86,3,2020-01-23
23-01-2020_04:17:41_1_1,1,1,2020-01-23
23-01-2020_08:44:22_72_3,72,3,2020-01-23
23-01-2020_07:15:21_57_1,57,1,2020-01-23
23-01-2020_02:58:14_93_1,93,1,2020-01-23
23-01-2020_13:34:14_3_3,3,3,2020-01-23
23-01-2020_02:05:09_37_1,37,1,2020-01-23
24-01-2020_23:26:11_55_2,55,2,2020-01-24
24-01-2020_16:31:49_47_3,47,3,2020-01-24
24-01-2020_08:28:24_27_1,27,1,2020-01-24
24-01-2020_05:56:17_81_1,81,1,2020-01-24
24-01-2020_06:46:52_17_1,17,1,2020-01-24
24-01-2020_04:14:29_28_1,28,1,2020-01-24
24-01-2020_08:30:27_64_1,64,1,2020-01-24
24-01-2020_03:43:26_88_2,88,2,2020-01-24
24-01-2020_10:34:12_45_2,45,2,2020-01-24
24-01-2020_05:40:24_14_2,14,2,2020-01-24
24-01-2020_05:03:23_98_2,98,2,2020-01-24
24-01-2020_02:38:17_14_2,14,2,2020-01-24
24-01-2020_21:04:21_89_2,89,2,2020-01-24
24-01-2020_12:33:51_87_2,87,2,2020-01-24
24-01-2020_03:56:53_25_2,25,2,2020-01-24
24-01-2020_08:02:04_84_2,84,2,2020-01-24
24-01-2020_04:27:10_36_1,36,1,2020-01-24
24-01-2020_16:31:09_74_2,74,2,2020-01-24
25-01-2020_23:03:43_2_3,2,3,2020-01-25
25-01-2020_21:18:30_95_3,95,3,2020-01-25
25-01-2020_06:14:12_49_2,49,2,2020-01-25
25-01-2020_15:27:38_88_2,88,2,2020-01-25
25-01-2020_02:26:31_71_3,71,3,2020-01-25
25-01-2020_12:38:12_39_1,39,1,2020-01-25
25-01-2020_16:26:31_75_2,75,2,2020-01-25
25-01-2020_07:16:01_86_1,86,1,2020-01-25
25-01-2020_20:05:55_8_3,8,3,2020-01-25
25-01-2020_05:49:42_97_1,97,1,2020-01-25
25-01-2020_04:23:13_73_1,73,1,2020-01-25
25-01-2020_15:35:13_57_1,57,1,2020-01-25
25-01-2020_14:09:08_73_2,73,2,2020-01-25
25-01-2020_07:35:18_75_3,75,3,2020-01-25
25-01-2020_05:55:21_68_1,68,1,2020-01-25
25-01-2020_23:50:29_50_1,50,1,2020-01-25
25-01-2020_18:09:46_52_1,52,1,2020-01-25
25-01-2020_09:19:22_32_1,32,1,2020-01-25
25-01-2020_08:05:59_67_1,67,1,2020-01-25
25-01-2020_13:59:17_68_2,68,2,2020-01-25
25-01-2020_03:27:37_68_3,68,3,2020-01-25
25-01-2020_15:06:03_100_3,100,3,2020-01-25
26-01-2020_16:20:06_6_2,6,2,2020-01-26
26-01-2020_15:04:19_26_1,26,1,2020-01-26
26-01-2020_05:40:25_7_1,7,1,2020-01-26
26-01-2020_23:59:15_99_1,99,1,2020-01-26
26-01-2020_15:41:44_71_3,71,3,2020-01-26
26-01-2020_12:37:47_4_2,4,2,2020-01-26
26-01-2020_18:27:22_58_3,58,3,2020-01-26
26-01-2020_20:10:19_43_1,43,1,2020-01-26
26-01-2020_20:58:01_80_1,80,1,2020-01-26
26-01-2020_06:37:50_95_1,95,1,2020-01-26
26-01-2020_13:57:43_25_1,25,1,2020-01-26
26-01-2020_02:34:04_22_3,22,3,2020-01-26
26-01-2020_17:41:30_25_2,25,2,2020-01-26
26-01-2020_02:21:51_44_2,44,2,2020-01-26
26-01-2020_10:03:12_56_1,56,1,2020-01-26
26-01-2020_09:09:53_93_2,93,2,2020-01-26
26-01-2020_19:01:15_12_1,12,1,2020-01-26
26-01-2020_16:47:09_25_3,25,3,2020-01-26
26-01-2020_05:25:47_53_3,53,3,2020-01-26
26-01-2020_02:53:54_88_3,88,3,2020-01-26
26-01-2020_07:19:46_6_1,6,1,2020-01-26
26-01-2020_07:55:12_29_1,29,1,2020-01-26
26-01-2020_04:26:18_47_3,47,3,2020-01-26
26-01-2020_11:59:02_82_2,82,2,2020-01-26
26-01-2020_13:45:13_12_2,12,2,2020-01-26
26-01-2020_12:02:26_24_1,24,1,2020-01-26
26-01-2020_23:36:45_84_2,84,2,2020-01-26
26-01-2020_07:54:37_74_1,74,1,2020-01-26
26-01-2020_13:54:58_55_2,55,2,2020-01-26
26-01-2020_22:50:01_21_3,21,3,2020-01-26
26-01-2020_18:59:15_3_1,3,1,2020-01-26
27-01-2020_10:57:46_35_2,35,2,2020-01-27
27-01-2020_06:14:26_17_1,17,1,2020-01-27
27-01-2020_18:30:40_52_3,52,3,2020-01-27
27-01-2020_01:21:11_88_3,88,3,2020-01-27
27-01-2020_16:01:21_79_2,79,2,2020-01-27
27-01-2020_20:44:19_70_3,70,3,2020-01-27
27-01-2020_20:03:39_37_2,37,2,2020-01-27
27-01-2020_09:16:40_40_2,40,2,2020-01-27
27-01-2020_05:11:10_97_1,97,1,2020-01-27
27-01-2020_21:41:55_71_3,71,3,2020-01-27
27-01-2020_10:49:13_27_1,27,1,2020-01-27
27-01-2020_12:36:19_47_1,47,1,2020-01-27
27-01-2020_10:18:22_57_1,57,1,2020-01-27
27-01-2020_06:56:59_52_2,52,2,2020-01-27
27-01-2020_22:38:40_84_3,84,3,2020-01-27
27-01-2020_14:20:34_86_1,86,1,2020-01-27
27-01-2020_15:02:10_40_3,40,3,2020-01-27
27-01-2020_01:19:52_26_1,26,1,2020-01-27
27-01-2020_02:21:54_53_1,53,1,2020-01-27
27-01-2020_02:08:55_12_2,12,2,2020-01-27
27-01-2020_15:40:56_100_1,100,1,2020-01-27
27-01-2020_08:27:15_60_3,60,3,2020-01-27
27-01-2020_05:42:34_86_1,86,1,2020-01-27
27-01-2020_04:20:57_2_2,2,2,2020-01-27
27-01-2020_03:24:49_100_3,100,3,2020-01-27
27-01-2020_21:08:38_65_3,65,3,2020-01-27
27-01-2020_22:45:41_94_3,94,3,2020-01-27
27-01-2020_04:46:48_27_3,27,3,2020-01-27
27-01-2020_03:51:44_71_1,71,1,2020-01-27
27-01-2020_21:54:31_66_1,66,1,2020-01-27
27-01-2020_22:02:20_64_3,64,3,2020-01-27
27-01-2020_02:39:41_53_2,53,2,2020-01-27
27-01-2020_16:17:47_47_1,47,1,2020-01-27
27-01-2020_03:37:37_56_1,56,1,2020-01-27
27-01-2020_11:10:34_5_3,5,3,2020-01-27
27-01-2020_11:40:55_85_2,85,2,2020-01-27
27-01-2020_14:36:29_25_3,25,3,2020-01-27
27-01-2020_14:55:41_46_1,46,1,2020-01-27
27-01-2020_11:55:31_92_3,92,3,2020-01-27
28-01-2020_23:34:21_93_3,93,3,2020-01-28
28-01-2020_14:50:39_73_1,73,1,2020-01-28
28-01-2020_19:57:09_83_3,83,3,2020-01-28
28-01-2020_07:16:52_93_3,93,3,2020-01-28
28-01-2020_16:15:07_37_3,37,3,2020-01-28
28-01-2020_05:25:41_26_1,26,1,2020-01-28
28-01-2020_07:42:33_10_2,10,2,2020-01-28
28-01-2020_03:11:48_60_2,60,2,2020-01-28
28-01-2020_07:03:08_52_3,52,3,2020-01-28
28-01-2020_16:58:36_33_2,33,2,2020-01-28
28-01-2020_03:13:35_98_2,98,2,2020-01-28
28-01-2020_17:11:51_7_1,7,1,2020-01-28
28-01-2020_01:34:58_63_2,63,2,2020-01-28
28-01-2020_02:48:14_90_2,90,2,2020-01-28
28-01-2020_23:52:04_18_3,18,3,2020-01-28
28-01-2020_09:22:49_98_3,98,3,2020-01-28
28-01-2020_19:24:36_70_3,70,3,2020-01-28
28-01-2020_10:31:35_85_2,85,2,2020-01-28
28-01-2020_08:41:12_68_1,68,1,2020-01-28
28-01-2020_08:43:16_59_3,59,3,2020-01-28
29-01-2020_17:24:10_52_1,52,1,2020-01-29
29-01-2020_17:22:11_22_1,22,1,2020-01-29
29-01-2020_16:35:37_94_1,94,1,2020-01-29
29-01-2020_09:01:42_84_3,84,3,2020-01-29
29-01-2020_17:43:24_44_1,44,1,2020-01-29
29-01-2020_13:36:47_53_3,53,3,2020-01-29
29-01-2020_17:21:33_20_2,20,2,2020-01-29
29-01-2020_01:44:47_100_3,100,3,2020-01-29
29-01-2020_11:28:30_52_3,52,3,2020-01-29
29-01-2020_10:33:25_69_1,69,1,2020-01-29
29-01-2020_11:25:16_78_2,78,2,2020-01-29
29-01-2020_09:41:02_1_3,1,3,2020-01-29
29-01-2020_11:39:48_9_2,9,2,2020-01-29
29-01-2020_15:50:30_70_3,70,3,2020-01-29
29-01-2020_13:20:55_87_3,87,3,2020-01-29
29-01-2020_03:22:02_6_1,6,1,2020-01-29
29-01-2020_10:31:18_65_2,65,2,2020-01-29
29-01-2020_21:34:54_34_3,34,3,2020-01-29
29-01-2020_10:16:20_64_1,64,1,2020-01-29
29-01-2020_22:26:18_79_2,79,2,2020-01-29
29-01-2020_15:21:47_8_1,8,1,2020-01-29
29-01-2020_07:36:05_68_2,68,2,2020-01-29
29-01-2020_15:29:19_48_2,48,2,2020-01-29
29-01-2020_14:45:11_19_2,19,2,2020-01-29
29-01-2020_21:26:02_72_1,72,1,2020-01-29
29-01-2020_02:41:42_7_1,7,1,2020-01-29
29-01-2020_20:43:24_31_3,31,3,2020-01-29
29-01-2020_18:01:45_54_2,54,2,2020-01-29
29-01-2020_19:23:46_62_1,62,1,2020-01-29
29-01-2020_09:28:03_76_2,76,2,2020-01-29
30-01-2020_11:58:16_1_1,1,1,2020-01-30
30-01-2020_22:41:29_100_2,100,2,2020-01-30
30-01-2020_12:15:50_43_3,43,3,2020-01-30
30-01-2020_02:51:14_83_1,83,1,2020-01-30
30-01-2020_16:50:56_75_1,75,1,2020-01-30
30-01-2020_04:05:14_21_2,21,2,2020-01-30
30-01-2020_15:23:32_76_1,76,1,2020-01-30
30-01-2020_05:26:10_36_3,36,3,2020-01-30
30-01-2020_12:34:02_83_3,83,3,2020-01-30
30-01-2020_12:39:47_96_1,96,1,2020-01-30
30-01-2020_12:16:40_80_3,80,3,2020-01-30
30-01-2020_05:25:09_5_3,5,3,2020-01-30
30-01-2020_22:41:22_79_1,79,1,2020-01-30
30-01-2020_11:20:43_81_1,81,1,2020-01-30
30-01-2020_15:28:37_32_2,32,2,2020-01-30
30-01-2020_04:56:59_11_2,11,2,2020-01-30
30-01-2020_07:46:50_6_3,6,3,2020-01-30
30-01-2020_01:06:49_43_2,43,2,2020-01-30
30-01-2020_16:35:23_10_1,10,1,2020-01-30
30-01-2020_20:25:53_47_3,47,3,2020-01-30
30-01-2020_14:04:51_97_3,97,3,2020-01-30
30-01-2020_05:02:39_49_1,49,1,2020-01-30
30-01-2020_16:06:04_65_1,65,1,2020-01-30
30-01-2020_07:05:06_100_1,100,1,2020-01-30
30-01-2020_03:17:22_9_1,9,1,2020-01-30
30-01-2020_01:24:18_14_1,14,1,2020-01-30
30-01-2020_18:05:05_1_2,1,2,2020-01-30
30-01-2020_22:28:27_66_3,66,3,2020-01-30
30-01-2020_03:50:51_95_3,95,3,2020-01-30
30-01-2020_09:55:52_84_2,84,2,2020-01-30
30-01-2020_09:09:42_89_3,89,3,2020-01-30
30-01-2020_14:03:04_61_3,61,3,2020-01-30
30-01-2020_22:46:16_67_1,67,1,2020-01-30
30-01-2020_19:29:01_78_3,78,3,2020-01-30
31-01-2020_06:55:10_6_3,6,3,2020-01-31
31-01-2020_03:03:52_3_3,3,3,2020-01-31
31-01-2020_04:59:58_76_3,76,3,2020-01-31
31-01-2020_14:47:10_68_3,68,3,2020-01-31
31-01-2020_13:37:43_51_1,51,1,2020-01-31
31-01-2020_17:47:44_21_3,21,3,2020-01-31
31-01-2020_08:33:57_25_2,25,2,2020-01-31
31-01-2020_13:31:58_40_3,40,3,2020-01-31
31-01-2020_23:34:15_4_2,4,2,2020-01-31
31-01-2020_16:52:24_57_3,57,3,2020-01-31
31-01-2020_01:53:27_19_3,19,3,2020-01-31
31-01-2020_11:08:43_69_2,69,2,2020-01-31
31-01-2020_16:02:17_43_3,43,3,2020-01-31
31-01-2020_14:02:22_82_2,82,2,2020-01-31
31-01-2020_17:24:59_46_3,46,3,2020-01-31
31-01-2020_07:59:05_19_3,19,3,2020-01-31
31-01-2020_21:37:17_97_3,97,3,2020-01-31
31-01-2020_16:13:31_96_1,96,1,2020-01-31
31-01-2020_20:26:08_62_1,62,1,2020-01-31
31-01-2020_10:18:46_65_3,65,3,2020-01-31
31-01-2020_08:49:58_44_2,44,2,2020-01-31
31-01-2020_18:55:50_87_3,87,3,2020-01-31
31-01-2020_17:42:09_59_2,59,2,2020-01-31
31-01-2020_09:11:26_52_3,52,3,2020-01-31
31-01-2020_07:11:33_66_2,66,2,2020-01-31
31-01-2020_09:07:02_80_2,80,2,2020-01-31
31-01-2020_07:20:03_23_2,23,2,2020-01-31
31-01-2020_11:40:03_72_3,72,3,2020-01-31
31-01-2020_08:25:06_62_2,62,2,2020-01-31
31-01-2020_21:21:59_99_2,99,2,2020-01-31
31-01-2020_22:41:33_84_1,84,1,2020-01-31
31-01-2020_22:18:35_25_3,25,3,2020-01-31
31-01-2020_16:02:34_92_2,92,2,2020-01-31
31-01-2020_16:27:12_95_3,95,3,2020-01-31
31-01-2020_08:31:47_83_2,83,2,2020-01-31
31-01-2020_13:17:16_40_1,40,1,2020-01-31
31-01-2020_07:10:41_45_1,45,1,2020-01-31
01-02-2020_09:44:53_84_2,84,2,2020-02-01
01-02-2020_11:37:55_42_1,42,1,2020-02-01
01-02-2020_04:28:55_98_1,98,1,2020-02-01
01-02-2020_23:41:50_42_1,42,1,2020-02-01
01-02-2020_16:34:59_12_1,12,1,2020-02-01
01-02-2020_17:53:49_35_3,35,3,2020-02-01
01-02-2020_19:54:43_66_3,66,3,2020-02-01
01-02-2020_05:22:44_40_2,40,2,2020-02-01
01-02-2020_09:07:19_14_3,14,3,2020-02-01
01-02-2020_15:11:28_91_3,91,3,2020-02-01
01-02-2020_08:53:04_16_2,16,2,2020-02-01
01-02-2020_13:48:19_97_1,97,1,2020-02-01
01-02-2020_06:43:24_55_2,55,2,2020-02-01
01-02-2020_09:08:29_42_2,42,2,2020-02-01
01-02-2020_13:27:19_81_1,81,1,2020-02-01
01-02-2020_03:24:04_97_1,97,1,2020-02-01
01-02-2020_12:02:11_73_3,73,3,2020-02-01
02-02-2020_09:30:21_85_2,85,2,2020-02-02
02-02-2020_06:57:03_79_2,79,2,2020-02-02
02-02-2020_12:52:55_28_3,28,3,2020-02-02
02-02-2020_20:22:36_17_2,17,2,2020-02-02
02-02-2020_05:27:13_13_2,13,2,2020-02-02
02-02-2020_02:40:01_92_3,92,3,2020-02-02
02-02-2020_17:03:02_10_1,10,1,2020-02-02
02-02-2020_16:10:54_59_2,59,2,2020-02-02
02-02-2020_17:34:40_98_1,98,1,2020-02-02
02-02-2020_15:36:16_82_2,82,2,2020-02-02
02-02-2020_10:14:02_6_2,6,2,2020-02-02
02-02-2020_11:30:40_7_3,7,3,2020-02-02
02-02-2020_23:01:33_60_3,60,3,2020-02-02
02-02-2020_15:51:13_40_1,40,1,2020-02-02
02-02-2020_04:29:19_8_2,8,2,2020-02-02
02-02-2020_15:43:45_73_1,73,1,2020-02-02
02-02-2020_15:17:44_100_3,100,3,2020-02-02
02-02-2020_18:10:23_94_2,94,2,2020-02-02
03-02-2020_08:22:50_33_1,33,1,2020-02-03
03-02-2020_17:27:36_15_2,15,2,2020-02-03
03-02-2020_13:54:03_84_1,84,1,2020-02-03
03-02-2020_17:59:28_56_3,56,3,2020-02-03
03-02-2020_08:30:31_9_2,9,2,2020-02-03
03-02-2020_11:44:43_26_3,26,3,2020-02-03
03-02-2020_08:17:08_80_3,80,3,2020-02-03
03-02-2020_21:04:48_25_3,25,3,2020-02-03
03-02-2020_21:40:24_24_1,24,1,2020-02-03
03-02-2020_04:09:28_80_3,80,3,2020-02-03
03-02-2020_17:27:59_19_1,19,1,2020-02-03
03-02-2020_17:05:31_25_3,25,3,2020-02-03
03-02-2020_16:40:49_85_3,85,3,2020-02-03
03-02-2020_21:45:15_88_1,88,1,2020-02-03
03-02-2020_02:21:09_10_2,10,2,2020-02-03
03-02-2020_06:24:59_25_1,25,1,2020-02-03
03-02-2020_01:24:33_10_2,10,2,2020-02-03
03-02-2020_22:21:32_86_1,86,1,2020-02-03
03-02-2020_01:07:36_24_2,24,2,2020-02-03
03-02-2020_11:42:34_30_3,30,3,2020-02-03
03-02-2020_16:31:59_33_3,33,3,2020-02-03
03-02-2020_12:57:23_39_2,39,2,2020-02-03
03-02-2020_20:34:40_67_1,67,1,2020-02-03
03-02-2020_03:17:07_62_2,62,2,2020-02-03
03-02-2020_20:18:46_15_3,15,3,2020-02-03
03-02-2020_09:38:26_15_2,15,2,2020-02-03
04-02-2020_06:59:47_60_1,60,1,2020-02-04
04-02-2020_11:50:20_53_2,53,2,2020-02-04
04-02-2020_17:18:50_73_3,73,3,2020-02-04
04-02-2020_09:28:48_42_3,42,3,2020-02-04
04-02-2020_16:55:43_100_2,100,2,2020-02-04
04-02-2020_02:12:27_38_1,38,1,2020-02-04
04-02-2020_10:08:03_8_2,8,2,2020-02-04
04-02-2020_17:55:13_26_2,26,2,2020-02-04
04-02-2020_21:38:49_63_3,63,3,2020-02-04
