,member_id,product_id,total_trans
1247,1164,96,33.0
1248,1164,97,65.89
1249,1164,98,64.87
1250,1164,99,44.91
1251,1164,100,27.86
1252,1165,1,33.0
1253,1165,2,33.75
1254,1165,3,19.6
1255,1165,4,71.76
1256,1165,5,26.25
1257,1165,6,15.92
1258,1165,7,46.5
1259,1165,8,41.58
1260,1165,9,32.89
1261,1165,10,53.7
1262,1165,11,24.95
1263,1165,12,54.0
1264,1165,13,41.72
1265,1165,14,27.72
1266,1165,15,35.76
1267,1165,16,69.08
1268,1165,17,103.5
1269,1165,18,34.92
1270,1165,19,179.4
1271,1165,20,25.02
1272,1165,21,17.94
1273,1165,22,55.8
1274,1165,23,128.86
1275,1165,24,36.4
1276,1165,25,2.35
1277,1165,26,125.16
1278,1165,27,68.8
1279,1165,28,20.23
1280,1165,29,119.25
1281,1165,30,65.1
1282,1165,31,74.7
1283,1165,32,71.07
1284,1165,33,47.92
1285,1165,34,29.85
1286,1165,35,25.08
1287,1165,36,136.23
1288,1165,37,16.14
1289,1165,38,126.0
1290,1165,39,38.5
1291,1165,40,100.52
1292,1165,41,69.31
1293,1165,42,5.85
1294,1165,43,79.8
1295,1165,44,11.92
1296,1165,45,6.93
1297,1165,46,9.66
1298,1165,47,57.5
1299,1165,48,54.97
1300,1165,49,71.82
1301,1165,50,41.6
1302,1165,51,42.33
1303,1165,52,16.53
1304,1165,53,9.9
1305,1165,54,12.75
1306,1165,56,25.44
1307,1165,57,47.76
1308,1165,58,38.25
1309,1165,59,13.95
1310,1165,60,9.95
1311,1165,61,51.6
1312,1165,62,182.0
1313,1165,63,56.85
1314,1165,64,17.84
1315,1165,65,223.72
1316,1165,66,143.64
1317,1165,67,75.0
1318,1165,69,35.91
1319,1165,70,3.5
1320,1165,72,84.48
1321,1165,73,131.67
1322,1165,74,14.25
1323,1165,75,228.54
1324,1165,76,11.97
1325,1165,77,9.44
1326,1165,78,68.4
1327,1165,79,21.42
1328,1165,80,74.7
1329,1165,81,71.8
1330,1165,82,15.98
1331,1165,83,3.36
1332,1165,84,22.5
1333,1165,85,144.71
1334,1165,86,16.77
1335,1165,87,239.76
1336,1165,88,59.85
1337,1165,89,36.14
1338,1165,90,20.79
1339,1165,91,127.3
1340,1165,92,44.82
1341,1165,93,47.92
1342,1165,94,13.93
1343,1165,95,74.75
1344,1165,96,74.25
1345,1165,97,101.83
1346,1165,98,214.57
1347,1165,99,109.78
1348,1165,100,37.81
1349,1194,1,15.0
1350,1194,2,30.0
1351,1194,3,66.15
1352,1194,4,44.85
1353,1194,5,85.75
1354,1194,6,79.6
1355,1194,7,31.5
1356,1194,8,3.78
1357,1194,9,89.7
1358,1194,10,42.96
1359,1194,11,59.88
1360,1194,12,43.2
1361,1194,13,38.74
1362,1194,14,16.83
1363,1194,15,29.8
1364,1194,16,72.22
1365,1194,17,58.5
1366,1194,18,159.08
1367,1194,19,110.4
1368,1194,20,36.14
1369,1194,21,29.9
1370,1194,22,117.18
1371,1194,23,56.85
1372,1194,24,58.8
1373,1194,25,56.4
1374,1194,26,56.62
1375,1194,27,40.85
1376,1194,28,83.81
1377,1194,29,18.55
1378,1194,30,136.4
1379,1194,31,87.15
1380,1194,32,157.59
1381,1194,33,47.92
1382,1194,34,3.98
1383,1194,35,45.98
1384,1194,36,69.31
1385,1194,37,91.46
1386,1194,38,101.5
1387,1194,39,77.0
1388,1194,40,68.21
1389,1194,41,81.26
1390,1194,42,6.63
1391,1194,43,95.76
1392,1194,44,25.33
1393,1194,45,27.72
1394,1194,46,11.04
1395,1194,47,97.5
1396,1194,48,71.7
1397,1194,49,127.68
1398,1194,50,62.4
1399,1194,51,94.62
1400,1194,52,28.71
1401,1194,53,7.92
1402,1194,54,12.75
1403,1194,55,7.02
1404,1194,56,22.26
1405,1194,57,7.96
1406,1194,58,67.5
1407,1194,59,83.7
1408,1194,60,53.73
1409,1194,61,38.7
1410,1194,62,143.0
1411,1194,63,34.11
1412,1194,64,22.3
1413,1194,65,71.91
1414,1194,66,59.85
1415,1194,67,27.5
1416,1194,69,87.78
1417,1194,70,122.5
1418,1194,71,118.62
1419,1194,72,99.84
1420,1194,73,75.81
1421,1194,74,19.0
1422,1194,75,210.96
1423,1194,76,1.14
1424,1194,77,10.03
1425,1194,78,136.8
1426,1194,79,89.25
1427,1194,80,119.52
1428,1194,81,75.39
1429,1194,82,199.75
1430,1194,83,5.25
1431,1194,84,80.0
1432,1194,85,64.87
1433,1194,86,21.93
1434,1194,87,29.97
1435,1194,88,91.77
1436,1194,89,127.88
1437,1194,90,28.71
1438,1194,91,113.9
1439,1194,92,67.23
1440,1194,93,89.85
1441,1194,94,45.77
1442,1194,95,29.9
1443,1194,96,77.0
1444,1194,97,185.69
1445,1194,98,44.91
1446,1194,99,94.81
1447,1194,100,25.87
1448,1200,1,27.0
1449,1200,2,6.25
1450,1200,3,19.6
1451,1200,4,32.89
1452,1200,5,14.0
1453,1200,6,25.87
1454,1200,7,25.5
1455,1200,8,17.01
1456,1200,9,98.67
1457,1200,10,5.37
1458,1200,11,109.78
1459,1200,13,71.52
1460,1200,14,5.94
1461,1200,15,83.44
1462,1200,16,28.26
1463,1200,17,85.5
1464,1200,18,65.96
1465,1200,19,93.15
1466,1200,20,18.07
1467,1200,21,44.85
1468,1200,22,16.74
1469,1200,23,53.06
1470,1200,24,42.0
1471,1200,25,44.65
1472,1200,26,65.56
1473,1200,27,45.15
1474,1200,29,63.6
1475,1200,30,18.6
1476,1200,31,57.27
1477,1200,32,46.35
1478,1200,33,137.77
1479,1200,34,81.59
1480,1200,35,29.26
1481,1200,36,40.63
1482,1200,37,59.18
1483,1200,38,84.0
1484,1200,39,71.5
1485,1200,41,19.12
1486,1200,42,18.33
1487,1200,43,71.82
1488,1200,44,17.88
1489,1200,45,31.68
1490,1200,46,3.45
1491,1200,47,80.0
1492,1200,48,38.24
1493,1200,49,39.9
1494,1200,50,2.6
1495,1200,51,57.27
1496,1200,52,6.09
1497,1200,53,21.78
1498,1200,54,17.0
1499,1200,55,15.6
1500,1200,56,33.39
1501,1200,57,15.92
1502,1200,58,58.5
1503,1200,59,44.64
1504,1200,60,15.92
1505,1200,61,18.06
1506,1200,62,117.0
1507,1200,63,64.43
1508,1200,64,57.98
1509,1200,65,207.74
1510,1200,66,47.88
1511,1200,68,77.7
1512,1200,69,147.63
1513,1200,70,91.0
1514,1200,71,191.11
1515,1200,72,38.4
1516,1200,73,51.87
1517,1200,74,19.95
1518,1200,75,175.8
1519,1200,76,15.39
1520,1200,77,10.62
1521,1200,78,38.0
1522,1200,79,89.25
1523,1200,80,109.56
1524,1200,81,46.67
1525,1200,82,111.86
1526,1200,83,5.04
1527,1200,84,52.5
1528,1200,85,69.86
1529,1200,86,39.99
1530,1200,87,269.73
1531,1200,88,83.79
1532,1200,89,36.14
1533,1200,90,44.55
1534,1200,91,113.9
1535,1200,92,42.33
1536,1200,93,155.74
1537,1200,94,31.84
1538,1200,95,86.71
1539,1200,96,27.5
1540,1200,97,131.78
1541,1200,98,89.82
1542,1200,99,179.64
1543,1200,100,29.85
1544,1207,1,57.0
1545,1207,2,46.25
1546,1207,3,100.45
1547,1207,4,62.79
1548,1207,5,80.5
1549,1207,6,57.71
1550,1207,7,33.0
1551,1207,8,5.67
1552,1207,9,5.98
1553,1207,10,60.86
1554,1207,11,129.74
1555,1207,12,43.2
1556,1207,13,17.88
1557,1207,14,4.95
1558,1207,15,134.1
1559,1207,16,12.56
1560,1207,17,45.0
1561,1207,18,42.68
1562,1207,19,62.1
1563,1207,20,22.24
1564,1207,21,26.91
1565,1207,22,44.64
1566,1207,23,90.96
1567,1207,24,14.0
1568,1207,25,35.25
1569,1207,26,107.28
1570,1207,27,43.0
1571,1207,28,43.35
1572,1207,29,74.2
1573,1207,30,74.4
1574,1207,31,12.45
1575,1207,32,105.06
1576,1207,33,191.68
1577,1207,34,59.7
1578,1207,35,33.44
1579,1207,36,59.75
1580,1207,37,16.14
1581,1207,38,17.5
1582,1207,39,79.75
1583,1207,40,114.88
1584,1207,41,28.68
1585,1207,42,10.53
1586,1207,43,87.78
1587,1207,44,26.82
1588,1207,45,28.71
1589,1207,46,22.08
1590,1207,47,70.0
1591,1207,48,59.75
1592,1207,49,7.98
1593,1207,50,62.4
1594,1207,51,92.13
1595,1207,52,14.79
1596,1207,53,22.77
1597,1207,54,9.35
1598,1207,55,15.6
1599,1207,56,41.34
1600,1207,57,13.93
1601,1207,58,132.75
1602,1207,59,97.65
1603,1207,60,71.64
1604,1207,61,15.48
1605,1207,62,84.5
1606,1207,63,75.8
1607,1207,64,17.84
1608,1207,65,207.74
1609,1207,66,67.83
1610,1207,67,60.0
1611,1207,68,54.39
1612,1207,69,207.48
1613,1207,70,49.0
1614,1207,71,191.11
1615,1207,72,115.2
1616,1207,73,55.86
1617,1207,74,10.45
1618,1207,75,369.18
1619,1207,76,13.11
1620,1207,77,31.27
1621,1207,78,3.8
1622,1207,79,89.25
1623,1207,80,179.28
1624,1207,81,46.67
1625,1207,82,111.86
1626,1207,83,5.04
1627,1207,84,55.0
1628,1207,85,94.81
1629,1207,86,65.79
1630,1207,87,319.68
1631,1207,88,107.73
1632,1207,89,97.3
1633,1207,90,48.51
1634,1207,91,247.9
1635,1207,92,134.46
1636,1207,93,89.85
1637,1207,94,65.67
1638,1207,95,47.84
1639,1207,96,101.75
1640,1207,97,83.86
1641,1207,98,94.81
1642,1207,100,59.7
1643,1222,1,33.0
1644,1222,2,16.25
1645,1222,3,22.05
1646,1222,4,53.82
1647,1222,5,14.0
1648,1222,7,15.0
1649,1222,8,26.46
1650,1222,9,56.81
1651,1222,10,17.9
1652,1222,11,119.76
1653,1222,12,43.2
1654,1222,13,41.72
1655,1222,14,24.75
1656,1222,15,68.54
1657,1222,16,34.54
1658,1222,17,63.0
1659,1222,18,19.4
1660,1222,19,69.0
1661,1222,20,23.63
1662,1222,21,104.65
1663,1222,22,61.38
1664,1222,23,90.96
1665,1222,24,50.4
1666,1222,25,32.9
1667,1222,26,68.54
1668,1222,28,127.16
1669,1222,29,103.35
1670,1222,30,43.4
1671,1222,31,14.94
1672,1222,32,12.36
1673,1222,33,107.82
1674,1222,34,115.42
1675,1222,35,18.81
1676,1222,36,47.8
1677,1222,37,88.77
1678,1222,38,28.0
1679,1222,39,85.25
1680,1222,40,111.29
1681,1222,41,11.95
1682,1222,42,3.9
1683,1222,43,79.8
1684,1222,44,50.66
1685,1222,45,14.85
1686,1222,46,23.46
1687,1222,47,37.5
1688,1222,48,9.56
1689,1222,49,79.8
1690,1222,50,13.0
1691,1222,51,22.41
1692,1222,52,1.74
1693,1222,53,21.78
1694,1222,54,29.75
1695,1222,55,21.06
1696,1222,56,17.49
1697,1222,57,51.74
1698,1222,58,13.5
1699,1222,59,111.6
1700,1222,60,33.83
1701,1222,61,38.7
1702,1222,62,84.5
1703,1222,63,64.43
1704,1222,64,205.16
1705,1222,65,39.95
1706,1222,66,71.82
1707,1222,67,22.5
1708,1222,68,62.16
1709,1222,69,115.71
1710,1222,70,42.0
1711,1222,71,237.24
1712,1222,72,15.36
1713,1222,73,31.92
1714,1222,75,131.85
1715,1222,76,4.56
1716,1222,78,129.2
1717,1222,79,53.55
1718,1222,80,84.66
1719,1222,81,179.5
1720,1222,82,199.75
1721,1222,83,2.94
1722,1222,84,42.5
1723,1222,85,84.83
1724,1222,86,30.96
1725,1222,87,409.59
1726,1222,88,31.92
1727,1222,89,38.92
1728,1222,90,32.67
1729,1222,91,254.6
1730,1222,92,14.94
1731,1222,93,59.9
1732,1222,94,85.57
1733,1222,95,107.64
1734,1222,96,16.5
1735,1222,97,77.87
1736,1222,98,49.9
1737,1222,99,64.87
1738,1222,100,43.78
1739,1232,1,31.5
1740,1232,2,16.25
1741,1232,3,26.95
1742,1232,4,38.87
1743,1232,5,42.0
1744,1232,6,7.96
1745,1232,8,28.35
1746,1232,9,65.78
1747,1232,10,46.54
1748,1232,11,9.98
1749,1232,12,81.0
1750,1232,13,32.78
1751,1232,14,30.69
1752,1232,15,41.72
1753,1232,16,75.36
1754,1232,17,112.5
1755,1232,18,23.28
1756,1232,19,48.3
1757,1232,20,26.41
1758,1232,21,86.71
1759,1232,22,44.64
1760,1232,23,90.96
1761,1232,24,70.0
1762,1232,25,42.3
1763,1232,26,68.54
1764,1232,27,19.35
1765,1232,28,49.13
1766,1232,29,39.75
1767,1232,30,27.9
1768,1232,31,22.41
1769,1232,32,58.71
1770,1232,33,191.68
1771,1232,34,71.64
1772,1232,35,96.14
1773,1232,36,66.92
1774,1232,37,94.15
1775,1232,38,66.5
1776,1232,39,27.5
1777,1232,40,64.62
1778,1232,41,43.02
1779,1232,42,10.14
1780,1232,43,179.55
1781,1232,44,4.47
1782,1232,46,8.97
1783,1232,47,32.5
1784,1232,48,23.9
1785,1232,49,7.98
1786,1232,50,62.4
1787,1232,51,24.9
1788,1232,52,18.27
1789,1232,54,21.25
1790,1232,55,20.28
1791,1232,56,25.44
1792,1232,57,1.99
1793,1232,58,20.25
1794,1232,59,44.64
1795,1232,60,67.66
1796,1232,61,38.7
1797,1232,62,110.5
1798,1232,63,109.91
1799,1232,64,156.1
1800,1232,65,143.82
1801,1232,66,11.97
1802,1232,67,87.5
1803,1232,68,41.44
1804,1232,69,95.76
1805,1232,70,77.0
1806,1232,71,85.67
1807,1232,72,96.0
1808,1232,73,127.68
1809,1232,74,12.35
1810,1232,75,167.01
1811,1232,76,6.84
1812,1232,77,17.11
1813,1232,78,76.0
1814,1232,79,24.99
1815,1232,80,174.3
1816,1232,81,64.62
1817,1232,82,143.82
1818,1232,83,10.29
1819,1232,84,52.5
1820,1232,85,64.87
1821,1232,86,23.22
1822,1232,88,67.83
1823,1232,89,41.7
1824,1232,90,13.86
1825,1232,91,60.3
1826,1232,92,44.82
1827,1232,93,89.85
1828,1232,94,53.73
1829,1232,95,53.82
1830,1232,96,181.5
1831,1232,97,197.67
1832,1232,98,94.81
1833,1232,99,64.87
1834,1232,100,59.7
1835,1234,1,34.5
1836,1234,2,13.75
1837,1234,3,102.9
1838,1234,4,38.87
1839,1234,5,42.0
1840,1234,6,35.82
1841,1234,7,7.5
1842,1234,8,32.13
1843,1234,9,20.93
1844,1234,10,19.69
1845,1234,11,169.66
1846,1234,12,41.4
1847,1234,13,74.5
1848,1234,14,15.84
1849,1234,15,104.3
1850,1234,16,106.76
1851,1234,17,54.0
1852,1234,18,38.8
1853,1234,19,37.95
1854,1234,20,15.29
1855,1234,21,68.77
1856,1234,22,13.95
1857,1234,23,159.18
1858,1234,24,22.4
1859,1234,25,65.8
1860,1234,26,119.2
1861,1234,27,60.2
1862,1234,28,52.02
1863,1234,30,43.4
1864,1234,31,24.9
1865,1234,33,149.75
1866,1234,35,43.89
1867,1234,36,38.24
1868,1234,37,69.94
1869,1234,38,70.0
1870,1234,39,63.25
1871,1234,40,96.93
1872,1234,41,35.85
1873,1234,42,5.85
1874,1234,43,19.95
1875,1234,44,23.84
1876,1234,45,21.78
1877,1234,46,30.36
1878,1234,47,32.5
1879,1234,48,31.07
1880,1234,49,79.8
1881,1234,50,62.4
1882,1234,51,39.84
1883,1234,52,25.23
1884,1234,53,11.88
1885,1234,54,14.45
1886,1234,55,26.52
1887,1234,56,25.44
1888,1234,57,17.91
1889,1234,58,38.25
1890,1234,59,61.38
1891,1234,60,61.69
1892,1234,61,46.44
1893,1234,62,143.0
1894,1234,63,64.43
1895,1234,64,84.74
1896,1234,65,135.83
1897,1234,66,111.72
1898,1234,67,7.5
1899,1234,68,59.57
1900,1234,69,167.58
1901,1234,70,52.5
1902,1234,71,98.85
1903,1234,72,180.48
1904,1234,73,19.95
1905,1234,74,8.55
1906,1234,75,149.43
1907,1234,76,6.84
1908,1234,78,68.4
1909,1234,79,57.12
1910,1234,80,159.36
1911,1234,81,71.8
1912,1234,82,119.85
1913,1234,83,6.3
1914,1234,84,45.0
1915,1234,85,29.94
1916,1234,86,34.83
1917,1234,87,189.81
1918,1234,88,107.73
1919,1234,89,16.68
1920,1234,90,10.89
1921,1234,91,167.5
1922,1234,92,54.78
1923,1234,93,59.9
1924,1234,94,35.82
1925,1234,95,47.84
1926,1234,96,19.25
1927,1234,97,131.78
1928,1234,98,29.94
1929,1234,99,79.84
1930,1234,100,27.86
1931,1250,1,30.0
1932,1250,2,3.75
1933,1250,3,36.75
1934,1250,4,53.82
1935,1250,5,50.75
1936,1250,6,51.74
1937,1250,7,9.0
1938,1250,8,73.71
1939,1250,9,68.77
1940,1250,10,17.9
1941,1250,11,104.79
1942,1250,12,34.2
1943,1250,13,14.9
1944,1250,14,1.98
1945,1250,15,20.86
1946,1250,16,53.38
1947,1250,17,90.0
1948,1250,18,73.72
1949,1250,19,103.5
1950,1250,20,6.95
1951,1250,21,98.67
1952,1250,22,30.69
1953,1250,23,90.96
1954,1250,24,47.6
1955,1250,25,2.35
1956,1250,26,35.76
1957,1250,27,34.4
1958,1250,28,75.14
1959,1250,29,37.1
1960,1250,30,74.4
1961,1250,31,47.31
1962,1250,32,80.34
1963,1250,33,173.71
1964,1250,34,31.84
1965,1250,35,50.16
1966,1250,36,9.56
1967,1250,37,32.28
1968,1250,38,24.5
1969,1250,40,43.08
1970,1250,41,62.14
1971,1250,42,8.97
1972,1250,43,63.84
1973,1250,44,46.19
1974,1250,45,11.88
1975,1250,46,12.42
1976,1250,47,27.5
1977,1250,48,69.31
1978,1250,49,83.79
1979,1250,50,91.0
1980,1250,51,42.33
1981,1250,52,12.18
1982,1250,53,24.75
1983,1250,54,8.5
1984,1250,55,8.58
1985,1250,56,17.49
1986,1250,57,7.96
1987,1250,58,63.0
1988,1250,59,27.9
1989,1250,60,47.76
1990,1250,61,19.35
1991,1250,62,110.5
1992,1250,63,22.74
1993,1250,64,115.96
1994,1250,65,103.87
1995,1250,67,5.0
1996,1250,68,49.21
1997,1250,69,211.47
1998,1250,70,56.0
1999,1250,71,92.26
2000,1250,72,103.68
2001,1250,73,95.76
2002,1250,74,15.2
2003,1250,75,228.54
2004,1250,76,6.84
2005,1250,77,9.44
2006,1250,78,49.4
2007,1250,79,67.83
2008,1250,80,94.62
2009,1250,81,53.85
2010,1250,82,311.61
2011,1250,83,0.63
2012,1250,84,15.0
2013,1250,85,29.94
2014,1250,86,1.29
2015,1250,87,329.67
2016,1250,88,59.85
2017,1250,89,52.82
2018,1250,90,19.8
2019,1250,91,221.1
2020,1250,92,19.92
2021,1250,93,119.8
2022,1250,94,1.99
2023,1250,95,38.87
2024,1250,96,16.5
2025,1250,97,41.93
2026,1250,98,59.88
2027,1250,100,57.71
2028,1251,1,36.0
2029,1251,2,57.5
2030,1251,3,12.25
2031,1251,4,44.85
2032,1251,5,28.0
2033,1251,6,57.71
2034,1251,7,42.0
2035,1251,8,24.57
2036,1251,9,8.97
2037,1251,10,32.22
2038,1251,11,84.83
2039,1251,12,59.4
2040,1251,14,24.75
2041,1251,15,20.86
2042,1251,16,6.28
2043,1251,17,76.5
2044,1251,18,190.12
2045,1251,19,37.95
2046,1251,20,19.46
2047,1251,21,47.84
2048,1251,22,66.96
2049,1251,23,26.53
2050,1251,24,30.8
2051,1251,25,51.7
2052,1251,26,26.82
2053,1251,27,27.95
2054,1251,28,43.35
2055,1251,29,15.9
2056,1251,30,21.7
2057,1251,31,39.84
2058,1251,32,80.34
2059,1251,33,107.82
2060,1251,34,19.9
2061,1251,35,18.81
2062,1251,36,23.9
2063,1251,37,13.45
2064,1251,38,38.5
2065,1251,39,96.25
2066,1251,40,86.16
2067,1251,41,16.73
2068,1251,42,3.51
2069,1251,43,107.73
2070,1251,46,6.21
2071,1251,47,27.5
2072,1251,48,19.12
2073,1251,49,83.79
2074,1251,50,31.2
2075,1251,51,14.94
2076,1251,52,6.09
2077,1251,53,20.79
2078,1251,54,9.35
2079,1251,55,7.8
2080,1251,56,11.13
2081,1251,57,65.67
2082,1251,58,20.25
2083,1251,59,30.69
2084,1251,60,37.81
2085,1251,61,19.35
2086,1251,62,130.0
2087,1251,63,60.64
2088,1251,64,62.44
2089,1251,65,71.91
2090,1251,66,95.76
2091,1251,67,35.0
2092,1251,68,38.85
2093,1251,69,19.95
2094,1251,70,84.0
2095,1251,71,59.31
2096,1251,72,34.56
2097,1251,73,63.84
2098,1251,74,20.9
2099,1251,75,131.85
2100,1251,76,9.12
2101,1251,77,5.9
2102,1251,78,38.0
2103,1251,79,3.57
2104,1251,80,34.86
2105,1251,81,25.13
2106,1251,82,87.89
2107,1251,83,3.78
2108,1251,84,90.0
2109,1251,85,39.92
2110,1251,86,10.32
2111,1251,87,69.93
2112,1251,88,103.74
2113,1251,89,2.78
2114,1251,90,34.65
2115,1251,91,13.4
2116,1251,92,64.74
2117,1251,93,23.96
2118,1251,94,31.84
2119,1251,95,59.8
2120,1251,96,90.75
2121,1251,97,53.91
2122,1251,98,39.92
2123,1251,99,69.86
2124,1251,100,41.79
2125,1272,1,15.0
2126,1272,2,20.0
2127,1272,3,107.8
2128,1272,4,47.84
2129,1272,5,1.75
2130,1272,6,15.92
2131,1272,7,24.0
2132,1272,8,17.01
2133,1272,9,62.79
2134,1272,10,34.01
2135,1272,11,34.93
2136,1272,12,32.4
2137,1272,13,53.64
2138,1272,14,30.69
2139,1272,15,68.54
2140,1272,16,50.24
2141,1272,17,67.5
2142,1272,18,65.96
2143,1272,19,103.5
2144,1272,20,31.97
2145,1272,22,75.33
2146,1272,23,45.48
2147,1272,24,33.6
2148,1272,25,30.55
2149,1272,26,74.5
2150,1272,27,51.6
2151,1272,28,26.01
2152,1272,29,55.65
2153,1272,30,46.5
2154,1272,31,82.17
2155,1272,32,74.16
2156,1272,33,41.93
2157,1272,34,49.75
2158,1272,35,31.35
2159,1272,36,23.9
2160,1272,37,18.83
2161,1272,39,68.75
2162,1272,40,43.08
2163,1272,41,23.9
2164,1272,42,5.07
2165,1272,43,27.93
2166,1272,45,17.82
2167,1272,46,26.91
2168,1272,47,2.5
2169,1272,49,111.72
2170,1272,50,85.8
2171,1272,51,14.94
2172,1272,52,7.83
2173,1272,53,2.97
2174,1272,54,4.25
2175,1272,55,20.28
2176,1272,56,73.14
2177,1272,57,21.89
2178,1272,58,29.25
2179,1272,59,114.39
2180,1272,60,25.87
2181,1272,61,20.64
2182,1272,62,208.0
2183,1272,63,56.85
2184,1272,64,75.82
2185,1272,65,119.85
2186,1272,66,39.9
2187,1272,67,5.0
2188,1272,68,62.16
2189,1272,69,127.68
2190,1272,70,119.0
2191,1272,71,204.29
2192,1272,72,26.88
2193,1272,73,51.87
2194,1272,74,16.15
2195,1272,75,140.64
2196,1272,76,15.39
2197,1272,77,1.77
2198,1272,78,98.8
2199,1272,79,82.11
2200,1272,80,94.62
2201,1272,81,71.8
2202,1272,82,231.71
2203,1272,83,11.55
2204,1272,84,67.5
2205,1272,85,74.85
2206,1272,86,3.87
2207,1272,87,239.76
2208,1272,88,87.78
2209,1272,89,72.28
2210,1272,90,21.78
2211,1272,91,134.0
2212,1272,92,34.86
2213,1272,93,197.67
2214,1272,94,5.97
2215,1272,96,74.25
2216,1272,97,11.98
2217,1272,98,219.56
2218,1272,99,109.78
2219,1272,100,55.72
2220,1277,1,52.5
2221,1277,2,27.5
2222,1277,4,50.83
2223,1277,5,10.5
2224,1277,6,23.88
2225,1277,7,45.0
2226,1277,8,9.45
2227,1277,9,83.72
2228,1277,10,30.43
2229,1277,11,144.71
2230,1277,12,50.4
2231,1277,13,17.88
2232,1277,14,31.68
2233,1277,15,107.28
2234,1277,16,18.84
2235,1277,17,99.0
2236,1277,18,19.4
2237,1277,19,48.3
2238,1277,20,22.24
2239,1277,21,77.74
2240,1277,22,64.17
2241,1277,23,22.74
2242,1277,24,75.6
2243,1277,25,61.1
2244,1277,26,47.68
2245,1277,27,36.55
2246,1277,29,68.9
2247,1277,30,136.4
2248,1277,31,77.19
2249,1277,32,43.26
2250,1277,33,203.66
2251,1277,34,35.82
2252,1277,35,14.63
2253,1277,36,88.43
2254,1277,37,13.45
2255,1277,38,115.5
2256,1277,39,46.75
2257,1277,40,82.57
2258,1277,41,83.65
2259,1277,42,6.24
2260,1277,43,207.48
2261,1277,44,8.94
2262,1277,45,12.87
2263,1277,46,4.14
2264,1277,47,5.0
2265,1277,48,33.46
2266,1277,49,79.8
2267,1277,50,5.2
2268,1277,51,44.82
2269,1277,52,15.66
2270,1277,53,19.8
2271,1277,54,25.5
2272,1277,55,13.26
2273,1277,56,38.16
2274,1277,57,61.69
2275,1277,58,24.75
2276,1277,59,64.17
2277,1277,60,39.8
2278,1277,61,19.35
2279,1277,62,175.5
2280,1277,63,109.91
2281,1277,64,35.68
2282,1277,65,159.8
2283,1277,67,20.0
2284,1277,68,88.06
2285,1277,69,63.84
2286,1277,70,91.0
2287,1277,72,111.36
2288,1277,73,47.88
2289,1277,74,21.85
2290,1277,75,8.79
2291,1277,76,18.24
2292,1277,77,7.08
2293,1277,78,60.8
2294,1277,79,7.14
2295,1277,80,84.66
2296,1277,81,46.67
2297,1277,82,151.81
2298,1277,83,3.78
2299,1277,84,12.5
2300,1277,85,14.97
2301,1277,86,3.87
2302,1277,87,189.81
2303,1277,88,51.87
2304,1277,89,30.58
2305,1277,90,30.69
2306,1277,91,120.6
2307,1277,92,12.45
2308,1277,93,101.83
2309,1277,94,37.81
2310,1277,95,17.94
2311,1277,96,46.75
2312,1277,97,101.83
2313,1277,98,159.68
2314,1277,99,44.91
2315,1277,100,91.54
2316,1282,1,31.5
2317,1282,2,20.0
2318,1282,3,34.3
2319,1282,4,95.68
2320,1282,5,29.75
2321,1282,6,51.74
2322,1282,7,36.0
2323,1282,8,64.26
2324,1282,9,83.72
2325,1282,10,19.69
2326,1282,11,64.87
2327,1282,12,32.4
2328,1282,13,113.24
2329,1282,14,23.76
2330,1282,15,119.2
2331,1282,16,31.4
2332,1282,17,4.5
2333,1282,18,34.92
2334,1282,19,27.6
2335,1282,20,26.41
2336,1282,21,35.88
2337,1282,22,11.16
2338,1282,23,178.13
2339,1282,24,8.4
2340,1282,25,44.65
2341,1282,26,65.56
2342,1282,27,79.55
2343,1282,28,101.15
2344,1282,29,26.5
2345,1282,30,52.7
2346,1282,31,29.88
2347,1282,32,55.62
2348,1282,33,149.75
2349,1282,34,9.95
2350,1282,35,35.53
2351,1282,36,47.8
2352,1282,37,80.7
2353,1282,38,42.0
2354,1282,39,22.0
2355,1282,40,14.36
2356,1282,41,31.07
2357,1282,42,1.95
2358,1282,43,79.8
2359,1282,44,23.84
2360,1282,45,22.77
2361,1282,46,2.07
2362,1282,47,67.5
2363,1282,48,66.92
2364,1282,49,19.95
2365,1282,50,54.6
2366,1282,51,67.23
2367,1282,52,11.31
2368,1282,53,21.78
2369,1282,54,23.8
2370,1282,55,13.26
2371,1282,56,47.7
2372,1282,57,15.92
2373,1282,58,45.0
2374,1282,59,27.9
2375,1282,60,57.71
2376,1282,61,28.38
2377,1282,62,156.0
2378,1282,63,34.11
2379,1282,64,66.9
2380,1282,65,311.61
2381,1282,66,91.77
2382,1282,67,65.0
2383,1282,68,20.72
2384,1282,69,95.76
2385,1282,70,73.5
2386,1282,71,59.31
2387,1282,72,19.2
2388,1282,73,31.92
2389,1282,74,8.55
2390,1282,75,316.44
2391,1282,76,9.69
2392,1282,77,20.06
2393,1282,78,41.8
2394,1282,79,64.26
2395,1282,80,14.94
2396,1282,81,50.26
2397,1282,82,55.93
2398,1282,83,4.41
2399,1282,84,40.0
2400,1282,85,89.82
2401,1282,86,23.22
2402,1282,87,339.66
2403,1282,88,151.62
2404,1282,89,108.42
2405,1282,90,0.99
2406,1282,91,201.0
2407,1282,92,94.62
2408,1282,93,143.76
2409,1282,94,3.98
2410,1282,95,20.93
2411,1282,96,35.75
